symbol,name,reference,footprint,description,keywords,1,2,value,tolerance,voltage,alias
capacitor,capacitor_3u3_6.3V_chip_1206,C,chip_capacitor_1206,Capacitor 3u3F 6.3V,"capacitor,smd",1,2,3u3,5%,6.3V,"12066D335"
capacitor,capacitor_220p_25V_chip_0201,C,chip_capacitor_0201,Capacitor 220pF 25V,"capacitor,smd",1,2,220p,5%,25V,"02013D221"
capacitor,capacitor_6n8_25V_chip_0201,C,chip_capacitor_0201,Capacitor 6n8F 25V,"capacitor,smd",1,2,6n8,5%,25V,"02013D682"
capacitor,capacitor_100n_25V_chip_0805,C,chip_capacitor_0805,Capacitor 100nF 25V,"capacitor,smd",1,2,100n,5%,25V,"08053D104"
capacitor,capacitor_47u_25V_chip_1210,C,chip_capacitor_1210,Capacitor 47uF 25V,"capacitor,smd",1,2,47u,5%,25V,"12103D476"
capacitor,capacitor_470n_16V_chip_0402,C,chip_capacitor_0402,Capacitor 470nF 16V,"capacitor,smd",1,2,470n,5%,16V,"0402YD474"
capacitor,capacitor_10u_25V_chip_1812,C,chip_capacitor_1812,Capacitor 10uF 25V,"capacitor,smd",1,2,10u,5%,25V,"18123D106"
capacitor,capacitor_4u7_50V_chip_1210,C,chip_capacitor_1210,Capacitor 4u7F 50V,"capacitor,smd",1,2,4u7,5%,50V,"12105D475"
capacitor,capacitor_4u7_4V_chip_0603,C,chip_capacitor_0603,Capacitor 4u7F 4V,"capacitor,smd",1,2,4u7,5%,4V,"06034D475"
capacitor,capacitor_220n_10V_chip_0402,C,chip_capacitor_0402,Capacitor 220nF 10V,"capacitor,smd",1,2,220n,5%,10V,"0402ZD224"
capacitor,capacitor_47n_35V_chip_0603,C,chip_capacitor_0603,Capacitor 47nF 35V,"capacitor,smd",1,2,47n,5%,35V,"0603DD473"
capacitor,capacitor_10n_25V_chip_0402,C,chip_capacitor_0402,Capacitor 10nF 25V,"capacitor,smd",1,2,10n,5%,25V,"04023D103"
capacitor,capacitor_10u_10V_chip_1210,C,chip_capacitor_1210,Capacitor 10uF 10V,"capacitor,smd",1,2,10u,5%,10V,"1210ZD106"
capacitor,capacitor_220n_35V_chip_0805,C,chip_capacitor_0805,Capacitor 220nF 35V,"capacitor,smd",1,2,220n,5%,35V,"0805DD224"
capacitor,capacitor_4u7_25V_chip_0805,C,chip_capacitor_0805,Capacitor 4u7F 25V,"capacitor,smd",1,2,4u7,5%,25V,"08053D475"
capacitor,capacitor_4u7_4V_chip_0805,C,chip_capacitor_0805,Capacitor 4u7F 4V,"capacitor,smd",1,2,4u7,5%,4V,"08054D475"
capacitor,capacitor_15n_6.3V_chip_0101,C,chip_capacitor_0101,Capacitor 15nF 6.3V,"capacitor,smd",1,2,15n,5%,6.3V,"01016D153"
capacitor,capacitor_2u2_50V_chip_0805,C,chip_capacitor_0805,Capacitor 2u2F 50V,"capacitor,smd",1,2,2u2,5%,50V,"08055D225"
capacitor,capacitor_2n2_16V_chip_0201,C,chip_capacitor_0201,Capacitor 2n2F 16V,"capacitor,smd",1,2,2n2,5%,16V,"0201YD222"
capacitor,capacitor_100n_50V_chip_0402,C,chip_capacitor_0402,Capacitor 100nF 50V,"capacitor,smd",1,2,100n,5%,50V,"04025D104"
capacitor,capacitor_1u_6.3V_chip_0603,C,chip_capacitor_0603,Capacitor 1uF 6.3V,"capacitor,smd",1,2,1u,5%,6.3V,"06036D1004"
capacitor,capacitor_100n_10V_chip_0402,C,chip_capacitor_0402,Capacitor 100nF 10V,"capacitor,smd",1,2,100n,5%,10V,"0402ZD104"
capacitor,capacitor_2u2_4V_chip_0402,C,chip_capacitor_0402,Capacitor 2u2F 4V,"capacitor,smd",1,2,2u2,5%,4V,"04024D225"
capacitor,capacitor_33n_50V_chip_0603,C,chip_capacitor_0603,Capacitor 33nF 50V,"capacitor,smd",1,2,33n,5%,50V,"06035D333"
capacitor,capacitor_22u_10V_chip_1210,C,chip_capacitor_1210,Capacitor 22uF 10V,"capacitor,smd",1,2,22u,5%,10V,"1210ZD226"
capacitor,capacitor_10u_4V_chip_0603,C,chip_capacitor_0603,Capacitor 10uF 4V,"capacitor,smd",1,2,10u,5%,4V,"06034D106"
capacitor,capacitor_100n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 100nF 25V,"capacitor,smd",1,2,100n,5%,25V,"06033D104"
capacitor,capacitor_2u2_25V_chip_1206,C,chip_capacitor_1206,Capacitor 2u2F 25V,"capacitor,smd",1,2,2u2,5%,25V,"12063D225"
capacitor,capacitor_330p_16V_chip_0101,C,chip_capacitor_0101,Capacitor 330pF 16V,"capacitor,smd",1,2,330p,5%,16V,"0101YD331"
capacitor,capacitor_2u2_50V_chip_1206,C,chip_capacitor_1206,Capacitor 2u2F 50V,"capacitor,smd",1,2,2u2,5%,50V,"12065D225"
capacitor,capacitor_100n_35V_chip_0603,C,chip_capacitor_0603,Capacitor 100nF 35V,"capacitor,smd",1,2,100n,5%,35V,"0603DD104"
capacitor,capacitor_1u_4V_chip_0603,C,chip_capacitor_0603,Capacitor 1uF 4V,"capacitor,smd",1,2,1u,5%,4V,"06034D1004"
capacitor,capacitor_22u_25V_chip_1210,C,chip_capacitor_1210,Capacitor 22uF 25V,"capacitor,smd",1,2,22u,5%,25V,"12103D226"
capacitor,capacitor_100n_50V_chip_0603,C,chip_capacitor_0603,Capacitor 100nF 50V,"capacitor,smd",1,2,100n,5%,50V,"06035D104"
capacitor,capacitor_470n_50V_chip_1210,C,chip_capacitor_1210,Capacitor 470nF 50V,"capacitor,smd",1,2,470n,5%,50V,"12105D474"
capacitor,capacitor_100u_4V_chip_0805,C,chip_capacitor_0805,Capacitor 100uF 4V,"capacitor,smd",1,2,100u,5%,4V,"08054D107"
capacitor,capacitor_1n_50V_chip_0402,C,chip_capacitor_0402,Capacitor 1nF 50V,"capacitor,smd",1,2,1n,5%,50V,"04025D1001"
capacitor,capacitor_22u_16V_chip_0805,C,chip_capacitor_0805,Capacitor 22uF 16V,"capacitor,smd",1,2,22u,5%,16V,"0805YD226"
capacitor,capacitor_470n_25V_chip_1206,C,chip_capacitor_1206,Capacitor 470nF 25V,"capacitor,smd",1,2,470n,5%,25V,"12063D474"
capacitor,capacitor_47n_6.3V_chip_0201,C,chip_capacitor_0201,Capacitor 47nF 6.3V,"capacitor,smd",1,2,47n,5%,6.3V,"02016D473"
capacitor,capacitor_150p_25V_chip_0201,C,chip_capacitor_0201,Capacitor 150pF 25V,"capacitor,smd",1,2,150p,5%,25V,"02013D151"
capacitor,capacitor_10n_35V_chip_0603,C,chip_capacitor_0603,Capacitor 10nF 35V,"capacitor,smd",1,2,10n,5%,35V,"0603DD103"
capacitor,capacitor_470p_25V_chip_0201,C,chip_capacitor_0201,Capacitor 470pF 25V,"capacitor,smd",1,2,470p,5%,25V,"02013D471"
capacitor,capacitor_1n5_16V_chip_0101,C,chip_capacitor_0101,Capacitor 1n5F 16V,"capacitor,smd",1,2,1n5,5%,16V,"0101YD152"
capacitor,capacitor_10u_4V_chip_0805,C,chip_capacitor_0805,Capacitor 10uF 4V,"capacitor,smd",1,2,10u,5%,4V,"08054D106"
capacitor,capacitor_47u_4V_chip_1210,C,chip_capacitor_1210,Capacitor 47uF 4V,"capacitor,smd",1,2,47u,5%,4V,"12104D476"
capacitor,capacitor_68n_6.3V_chip_0101,C,chip_capacitor_0101,Capacitor 68nF 6.3V,"capacitor,smd",1,2,68n,5%,6.3V,"01016D683"
capacitor,capacitor_3n3_25V_chip_0201,C,chip_capacitor_0201,Capacitor 3n3F 25V,"capacitor,smd",1,2,3n3,5%,25V,"02013D332"
capacitor,capacitor_470n_4V_chip_0201,C,chip_capacitor_0201,Capacitor 470nF 4V,"capacitor,smd",1,2,470n,5%,4V,"02014D474"
capacitor,capacitor_3n3_50V_chip_0402,C,chip_capacitor_0402,Capacitor 3n3F 50V,"capacitor,smd",1,2,3n3,5%,50V,"04025D332"
capacitor,capacitor_470n_6.3V_chip_0402,C,chip_capacitor_0402,Capacitor 470nF 6.3V,"capacitor,smd",1,2,470n,5%,6.3V,"04026D474"
capacitor,capacitor_2u2_16V_chip_1206,C,chip_capacitor_1206,Capacitor 2u2F 16V,"capacitor,smd",1,2,2u2,5%,16V,"1206YD225"
capacitor,capacitor_22u_6.3V_chip_0805,C,chip_capacitor_0805,Capacitor 22uF 6.3V,"capacitor,smd",1,2,22u,5%,6.3V,"08056D226"
capacitor,capacitor_10u_50V_chip_1210,C,chip_capacitor_1210,Capacitor 10uF 50V,"capacitor,smd",1,2,10u,5%,50V,"12105D106"
capacitor,capacitor_3n3_16V_chip_0101,C,chip_capacitor_0101,Capacitor 3n3F 16V,"capacitor,smd",1,2,3n3,5%,16V,"0101YD332"
capacitor,capacitor_330n_16V_chip_0603,C,chip_capacitor_0603,Capacitor 330nF 16V,"capacitor,smd",1,2,330n,5%,16V,"0603YD334"
capacitor,capacitor_1u_50V_chip_0805,C,chip_capacitor_0805,Capacitor 1uF 50V,"capacitor,smd",1,2,1u,5%,50V,"08055D1004"
capacitor,capacitor_10n_50V_chip_0603,C,chip_capacitor_0603,Capacitor 10nF 50V,"capacitor,smd",1,2,10n,5%,50V,"06035D103"
capacitor,capacitor_4u7_25V_chip_1206,C,chip_capacitor_1206,Capacitor 4u7F 25V,"capacitor,smd",1,2,4u7,5%,25V,"12063D475"
capacitor,capacitor_470n_35V_chip_1210,C,chip_capacitor_1210,Capacitor 470nF 35V,"capacitor,smd",1,2,470n,5%,35V,"1210DD474"
capacitor,capacitor_4u7_100V_chip_1206,C,chip_capacitor_1206,Capacitor 4u7F 100V,"capacitor,smd",1,2,4u7,5%,100V,"12061D475"
capacitor,capacitor_4n7_10V_chip_0201,C,chip_capacitor_0201,Capacitor 4n7F 10V,"capacitor,smd",1,2,4n7,5%,10V,"0201ZD472"
capacitor,capacitor_22n_50V_chip_0603,C,chip_capacitor_0603,Capacitor 22nF 50V,"capacitor,smd",1,2,22n,5%,50V,"06035D223"
capacitor,capacitor_6n8_16V_chip_0101,C,chip_capacitor_0101,Capacitor 6n8F 16V,"capacitor,smd",1,2,6n8,5%,16V,"0101YD682"
capacitor,capacitor_330n_25V_chip_0805,C,chip_capacitor_0805,Capacitor 330nF 25V,"capacitor,smd",1,2,330n,5%,25V,"08053D334"
capacitor,capacitor_1u_50V_chip_1206,C,chip_capacitor_1206,Capacitor 1uF 50V,"capacitor,smd",1,2,1u,5%,50V,"12065D1004"
capacitor,capacitor_1u_16V_chip_0805,C,chip_capacitor_0805,Capacitor 1uF 16V,"capacitor,smd",1,2,1u,5%,16V,"0805YD1004"
capacitor,capacitor_1n5_50V_chip_0402,C,chip_capacitor_0402,Capacitor 1n5F 50V,"capacitor,smd",1,2,1n5,5%,50V,"04025D152"
capacitor,capacitor_2u2_35V_chip_1210,C,chip_capacitor_1210,Capacitor 2u2F 35V,"capacitor,smd",1,2,2u2,5%,35V,"1210DD225"
capacitor,capacitor_220n_6.3V_chip_0402,C,chip_capacitor_0402,Capacitor 220nF 6.3V,"capacitor,smd",1,2,220n,5%,6.3V,"04026D224"
capacitor,capacitor_10u_35V_chip_1210,C,chip_capacitor_1210,Capacitor 10uF 35V,"capacitor,smd",1,2,10u,5%,35V,"1210DD106"
capacitor,capacitor_22u_25V_chip_1206,C,chip_capacitor_1206,Capacitor 22uF 25V,"capacitor,smd",1,2,22u,5%,25V,"12063D226"
capacitor,capacitor_1u_25V_chip_0805,C,chip_capacitor_0805,Capacitor 1uF 25V,"capacitor,smd",1,2,1u,5%,25V,"08053D1004"
capacitor,capacitor_33n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 33nF 25V,"capacitor,smd",1,2,33n,5%,25V,"06033D333"
capacitor,capacitor_47u_6.3V_chip_1206,C,chip_capacitor_1206,Capacitor 47uF 6.3V,"capacitor,smd",1,2,47u,5%,6.3V,"12066D476"
capacitor,capacitor_150n_35V_chip_0805,C,chip_capacitor_0805,Capacitor 150nF 35V,"capacitor,smd",1,2,150n,5%,35V,"0805DD154"
capacitor,capacitor_22n_35V_chip_0603,C,chip_capacitor_0603,Capacitor 22nF 35V,"capacitor,smd",1,2,22n,5%,35V,"0603DD223"
capacitor,capacitor_2u2_10V_chip_1206,C,chip_capacitor_1206,Capacitor 2u2F 10V,"capacitor,smd",1,2,2u2,5%,10V,"1206ZD225"
capacitor,capacitor_22u_16V_chip_1206,C,chip_capacitor_1206,Capacitor 22uF 16V,"capacitor,smd",1,2,22u,5%,16V,"1206YD226"
capacitor,capacitor_10u_50V_chip_1206,C,chip_capacitor_1206,Capacitor 10uF 50V,"capacitor,smd",1,2,10u,5%,50V,"12065D106"
capacitor,capacitor_100n_35V_chip_0805,C,chip_capacitor_0805,Capacitor 100nF 35V,"capacitor,smd",1,2,100n,5%,35V,"0805DD104"
capacitor,capacitor_2u2_10V_chip_0603,C,chip_capacitor_0603,Capacitor 2u2F 10V,"capacitor,smd",1,2,2u2,5%,10V,"0603ZD225"
capacitor,capacitor_10u_16V_chip_1206,C,chip_capacitor_1206,Capacitor 10uF 16V,"capacitor,smd",1,2,10u,5%,16V,"1206YD106"
capacitor,capacitor_22u_4V_chip_1206,C,chip_capacitor_1206,Capacitor 22uF 4V,"capacitor,smd",1,2,22u,5%,4V,"12064D226"
capacitor,capacitor_1u_4V_chip_0201,C,chip_capacitor_0201,Capacitor 1uF 4V,"capacitor,smd",1,2,1u,5%,4V,"02014D1004"
capacitor,capacitor_33n_6.3V_chip_0101,C,chip_capacitor_0101,Capacitor 33nF 6.3V,"capacitor,smd",1,2,33n,5%,6.3V,"01016D333"
capacitor,capacitor_2u2_16V_chip_0805,C,chip_capacitor_0805,Capacitor 2u2F 16V,"capacitor,smd",1,2,2u2,5%,16V,"0805YD225"
capacitor,capacitor_220n_6.3V_chip_0201,C,chip_capacitor_0201,Capacitor 220nF 6.3V,"capacitor,smd",1,2,220n,5%,6.3V,"02016D224"
capacitor,capacitor_4u7_25V_chip_1210,C,chip_capacitor_1210,Capacitor 4u7F 25V,"capacitor,smd",1,2,4u7,5%,25V,"12103D475"
capacitor,capacitor_3u3_6.3V_chip_0805,C,chip_capacitor_0805,Capacitor 3u3F 6.3V,"capacitor,smd",1,2,3u3,5%,6.3V,"08056D335"
capacitor,capacitor_1n_16V_chip_0201,C,chip_capacitor_0201,Capacitor 1nF 16V,"capacitor,smd",1,2,1n,5%,16V,"0201YD1001"
capacitor,capacitor_3u3_10V_chip_0805,C,chip_capacitor_0805,Capacitor 3u3F 10V,"capacitor,smd",1,2,3u3,5%,10V,"0805ZD335"
capacitor,capacitor_1u_10V_chip_0603,C,chip_capacitor_0603,Capacitor 1uF 10V,"capacitor,smd",1,2,1u,5%,10V,"0603ZD1004"
capacitor,capacitor_15n_50V_chip_0603,C,chip_capacitor_0603,Capacitor 15nF 50V,"capacitor,smd",1,2,15n,5%,50V,"06035D153"
capacitor,capacitor_47u_10V_chip_1210,C,chip_capacitor_1210,Capacitor 47uF 10V,"capacitor,smd",1,2,47u,5%,10V,"1210ZD476"
capacitor,capacitor_100n_6.3V_chip_0201,C,chip_capacitor_0201,Capacitor 100nF 6.3V,"capacitor,smd",1,2,100n,5%,6.3V,"02016D104"
capacitor,capacitor_1n5_16V_chip_0201,C,chip_capacitor_0201,Capacitor 1n5F 16V,"capacitor,smd",1,2,1n5,5%,16V,"0201YD152"
capacitor,capacitor_10u_6.3V_chip_1206,C,chip_capacitor_1206,Capacitor 10uF 6.3V,"capacitor,smd",1,2,10u,5%,6.3V,"12066D106"
capacitor,capacitor_10u_25V_chip_0805,C,chip_capacitor_0805,Capacitor 10uF 25V,"capacitor,smd",1,2,10u,5%,25V,"08053D106"
capacitor,capacitor_4n7_16V_chip_0101,C,chip_capacitor_0101,Capacitor 4n7F 16V,"capacitor,smd",1,2,4n7,5%,16V,"0101YD472"
capacitor,capacitor_22u_10V_chip_1206,C,chip_capacitor_1206,Capacitor 22uF 10V,"capacitor,smd",1,2,22u,5%,10V,"1206ZD226"
capacitor,capacitor_22u_10V_chip_0805,C,chip_capacitor_0805,Capacitor 22uF 10V,"capacitor,smd",1,2,22u,5%,10V,"0805ZD226"
capacitor,capacitor_330p_50V_chip_0402,C,chip_capacitor_0402,Capacitor 330pF 50V,"capacitor,smd",1,2,330p,5%,50V,"04025D331"
capacitor,capacitor_22u_4V_chip_0603,C,chip_capacitor_0603,Capacitor 22uF 4V,"capacitor,smd",1,2,22u,5%,4V,"06034D226"
capacitor,capacitor_1u_25V_chip_0402,C,chip_capacitor_0402,Capacitor 1uF 25V,"capacitor,smd",1,2,1u,5%,25V,"04023D1004"
capacitor,capacitor_22u_25V_chip_0805,C,chip_capacitor_0805,Capacitor 22uF 25V,"capacitor,smd",1,2,22u,5%,25V,"08053D226"
capacitor,capacitor_22u_6.3V_chip_1210,C,chip_capacitor_1210,Capacitor 22uF 6.3V,"capacitor,smd",1,2,22u,5%,6.3V,"12106D226"
capacitor,capacitor_4u7_10V_chip_1206,C,chip_capacitor_1206,Capacitor 4u7F 10V,"capacitor,smd",1,2,4u7,5%,10V,"1206ZD475"
capacitor,capacitor_10u_16V_chip_1210,C,chip_capacitor_1210,Capacitor 10uF 16V,"capacitor,smd",1,2,10u,5%,16V,"1210YD106"
capacitor,capacitor_100n_50V_chip_0805,C,chip_capacitor_0805,Capacitor 100nF 50V,"capacitor,smd",1,2,100n,5%,50V,"08055D104"
capacitor,capacitor_10u_35V_chip_1206,C,chip_capacitor_1206,Capacitor 10uF 35V,"capacitor,smd",1,2,10u,5%,35V,"1206DD106"
capacitor,capacitor_470n_35V_chip_1206,C,chip_capacitor_1206,Capacitor 470nF 35V,"capacitor,smd",1,2,470n,5%,35V,"1206DD474"
capacitor,capacitor_4n7_50V_chip_0603,C,chip_capacitor_0603,Capacitor 4n7F 50V,"capacitor,smd",1,2,4n7,5%,50V,"06035D472"
capacitor,capacitor_22n_6.3V_chip_0101,C,chip_capacitor_0101,Capacitor 22nF 6.3V,"capacitor,smd",1,2,22n,5%,6.3V,"01016D223"
capacitor,capacitor_47n_50V_chip_0805,C,chip_capacitor_0805,Capacitor 47nF 50V,"capacitor,smd",1,2,47n,5%,50V,"08055D473"
capacitor,capacitor_4u7_4V_chip_1206,C,chip_capacitor_1206,Capacitor 4u7F 4V,"capacitor,smd",1,2,4u7,5%,4V,"12064D475"
capacitor,capacitor_680p_25V_chip_0201,C,chip_capacitor_0201,Capacitor 680pF 25V,"capacitor,smd",1,2,680p,5%,25V,"02013D681"
capacitor,capacitor_2u2_10V_chip_0201,C,chip_capacitor_0201,Capacitor 2u2F 10V,"capacitor,smd",1,2,2u2,5%,10V,"0201ZD225"
capacitor,capacitor_470n_25V_chip_0805,C,chip_capacitor_0805,Capacitor 470nF 25V,"capacitor,smd",1,2,470n,5%,25V,"08053D474"
capacitor,capacitor_100n_16V_chip_0402,C,chip_capacitor_0402,Capacitor 100nF 16V,"capacitor,smd",1,2,100n,5%,16V,"0402YD104"
capacitor,capacitor_1n5_25V_chip_0201,C,chip_capacitor_0201,Capacitor 1n5F 25V,"capacitor,smd",1,2,1n5,5%,25V,"02013D152"
capacitor,capacitor_1u_6.3V_chip_0402,C,chip_capacitor_0402,Capacitor 1uF 6.3V,"capacitor,smd",1,2,1u,5%,6.3V,"04026D1004"
capacitor,capacitor_4n7_25V_chip_0402,C,chip_capacitor_0402,Capacitor 4n7F 25V,"capacitor,smd",1,2,4n7,5%,25V,"04023D472"
capacitor,capacitor_22u_4V_chip_1210,C,chip_capacitor_1210,Capacitor 22uF 4V,"capacitor,smd",1,2,22u,5%,4V,"12104D226"
capacitor,capacitor_68n_50V_chip_0805,C,chip_capacitor_0805,Capacitor 68nF 50V,"capacitor,smd",1,2,68n,5%,50V,"08055D683"
capacitor,capacitor_22n_25V_chip_0402,C,chip_capacitor_0402,Capacitor 22nF 25V,"capacitor,smd",1,2,22n,5%,25V,"04023D223"
capacitor,capacitor_4u7_10V_chip_0805,C,chip_capacitor_0805,Capacitor 4u7F 10V,"capacitor,smd",1,2,4u7,5%,10V,"0805ZD475"
capacitor,capacitor_1u_16V_chip_0402,C,chip_capacitor_0402,Capacitor 1uF 16V,"capacitor,smd",1,2,1u,5%,16V,"0402YD1004"
