symbol,name,reference,footprint,description,keywords,1,2,value,tolerance,voltage,alias
capacitor,capacitor_470n_16V_chip_1210,C,chip_capacitor_1210,Capacitor 470nF 16V,"capacitor,smd",1,2,470n,5%,16V,"1210YC474"
capacitor,capacitor_22n_100V_chip_2220,C,chip_capacitor_2220,Capacitor 22nF 100V,"capacitor,smd",1,2,22n,5%,100V,"22201C223"
capacitor,capacitor_22n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 22nF 100V,"capacitor,smd",1,2,22n,5%,100V,"22251C223"
capacitor,capacitor_1u_25V_chip_1206,C,chip_capacitor_1206,Capacitor 1uF 25V,"capacitor,smd",1,2,1u,5%,25V,"12063C1004"
capacitor,capacitor_2n2_10V_chip_1206,C,chip_capacitor_1206,Capacitor 2n2F 10V,"capacitor,smd",1,2,2n2,5%,10V,"1206ZC222"
capacitor,capacitor_220n_10V_chip_0805,C,chip_capacitor_0805,Capacitor 220nF 10V,"capacitor,smd",1,2,220n,5%,10V,"0805ZC224"
capacitor,capacitor_3n3_25V_chip_0402,C,chip_capacitor_0402,Capacitor 3n3F 25V,"capacitor,smd",1,2,3n3,5%,25V,"04023C332"
capacitor,capacitor_4u7_100V_chip_2220,C,chip_capacitor_2220,Capacitor 4u7F 100V,"capacitor,smd",1,2,4u7,5%,100V,"22201C475"
capacitor,capacitor_22n_100V_chip_1812,C,chip_capacitor_1812,Capacitor 22nF 100V,"capacitor,smd",1,2,22n,5%,100V,"18121C223"
capacitor,capacitor_1u_200V_chip_1812,C,chip_capacitor_1812,Capacitor 1uF 200V,"capacitor,smd",1,2,1u,5%,200V,"18122C1004"
capacitor,capacitor_1n5_100V_chip_0603,C,chip_capacitor_0603,Capacitor 1n5F 100V,"capacitor,smd",1,2,1n5,5%,100V,"06031C152"
capacitor,capacitor_100n_16V_chip_0603,C,chip_capacitor_0603,Capacitor 100nF 16V,"capacitor,smd",1,2,100n,5%,16V,"0603YC104"
capacitor,capacitor_6n8_16V_chip_0201,C,chip_capacitor_0201,Capacitor 6n8F 16V,"capacitor,smd",1,2,6n8,5%,16V,"0201YC682"
capacitor,capacitor_4u7_16V_chip_1210,C,chip_capacitor_1210,Capacitor 4u7F 16V,"capacitor,smd",1,2,4u7,5%,16V,"1210YC475"
capacitor,capacitor_2n2_25V_chip_1206,C,chip_capacitor_1206,Capacitor 2n2F 25V,"capacitor,smd",1,2,2n2,5%,25V,"12063C222"
capacitor,capacitor_68n_100V_chip_1206,C,chip_capacitor_1206,Capacitor 68nF 100V,"capacitor,smd",1,2,68n,5%,100V,"12061C683"
capacitor,capacitor_100n_100V_chip_1210,C,chip_capacitor_1210,Capacitor 100nF 100V,"capacitor,smd",1,2,100n,5%,100V,"12101C104"
capacitor,capacitor_2u2_50V_chip_2225,C,chip_capacitor_2225,Capacitor 2u2F 50V,"capacitor,smd",1,2,2u2,5%,50V,"22255C225"
capacitor,capacitor_1n5_200V_chip_1206,C,chip_capacitor_1206,Capacitor 1n5F 200V,"capacitor,smd",1,2,1n5,5%,200V,"12062C152"
capacitor,capacitor_2u2_50V_chip_2220,C,chip_capacitor_2220,Capacitor 2u2F 50V,"capacitor,smd",1,2,2u2,5%,50V,"22205C225"
capacitor,capacitor_150n_500V_chip_2220,C,chip_capacitor_2220,Capacitor 150nF 500V,"capacitor,smd",1,2,150n,5%,500V,"22207C154"
capacitor,capacitor_15n_500V_chip_1812,C,chip_capacitor_1812,Capacitor 15nF 500V,"capacitor,smd",1,2,15n,5%,500V,"18127C153"
capacitor,capacitor_22n_10V_chip_1210,C,chip_capacitor_1210,Capacitor 22nF 10V,"capacitor,smd",1,2,22n,5%,10V,"1210ZC223"
capacitor,capacitor_330n_100V_chip_1210,C,chip_capacitor_1210,Capacitor 330nF 100V,"capacitor,smd",1,2,330n,5%,100V,"12101C334"
capacitor,capacitor_33n_50V_chip_2220,C,chip_capacitor_2220,Capacitor 33nF 50V,"capacitor,smd",1,2,33n,5%,50V,"22205C333"
capacitor,capacitor_4n7_16V_chip_0201,C,chip_capacitor_0201,Capacitor 4n7F 16V,"capacitor,smd",1,2,4n7,5%,16V,"0201YC472"
capacitor,capacitor_6n8_50V_chip_0805,C,chip_capacitor_0805,Capacitor 6n8F 50V,"capacitor,smd",1,2,6n8,5%,50V,"08055C682"
capacitor,capacitor_4n7_25V_chip_1206,C,chip_capacitor_1206,Capacitor 4n7F 25V,"capacitor,smd",1,2,4n7,5%,25V,"12063C472"
capacitor,capacitor_33n_50V_chip_2225,C,chip_capacitor_2225,Capacitor 33nF 50V,"capacitor,smd",1,2,33n,5%,50V,"22255C333"
capacitor,capacitor_3u3_100V_chip_1210,C,chip_capacitor_1210,Capacitor 3u3F 100V,"capacitor,smd",1,2,3u3,5%,100V,"12101C335"
capacitor,capacitor_22n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 22nF 25V,"capacitor,smd",1,2,22n,5%,25V,"06033C223"
capacitor,capacitor_1n5_16V_chip_0805,C,chip_capacitor_0805,Capacitor 1n5F 16V,"capacitor,smd",1,2,1n5,5%,16V,"0805YC152"
capacitor,capacitor_68n_50V_chip_0402,C,chip_capacitor_0402,Capacitor 68nF 50V,"capacitor,smd",1,2,68n,5%,50V,"04025C683"
capacitor,capacitor_2u2_16V_chip_0603,C,chip_capacitor_0603,Capacitor 2u2F 16V,"capacitor,smd",1,2,2u2,5%,16V,"0603YC225"
capacitor,capacitor_6n8_25V_chip_0201,C,chip_capacitor_0201,Capacitor 6n8F 25V,"capacitor,smd",1,2,6n8,5%,25V,"02013C682"
capacitor,capacitor_150n_10V_chip_0805,C,chip_capacitor_0805,Capacitor 150nF 10V,"capacitor,smd",1,2,150n,5%,10V,"0805ZC154"
capacitor,capacitor_1n5_10V_chip_1206,C,chip_capacitor_1206,Capacitor 1n5F 10V,"capacitor,smd",1,2,1n5,5%,10V,"1206ZC152"
capacitor,capacitor_10u_100V_chip_2220,C,chip_capacitor_2220,Capacitor 10uF 100V,"capacitor,smd",1,2,10u,5%,100V,"22201C106"
capacitor,capacitor_68n_200V_chip_1206,C,chip_capacitor_1206,Capacitor 68nF 200V,"capacitor,smd",1,2,68n,5%,200V,"12062C683"
capacitor,capacitor_470n_200V_chip_1812,C,chip_capacitor_1812,Capacitor 470nF 200V,"capacitor,smd",1,2,470n,5%,200V,"18122C474"
capacitor,capacitor_1n_25V_chip_0201,C,chip_capacitor_0201,Capacitor 1nF 25V,"capacitor,smd",1,2,1n,5%,25V,"02013C1001"
capacitor,capacitor_330n_25V_chip_1210,C,chip_capacitor_1210,Capacitor 330nF 25V,"capacitor,smd",1,2,330n,5%,25V,"12103C334"
capacitor,capacitor_150n_10V_chip_0603,C,chip_capacitor_0603,Capacitor 150nF 10V,"capacitor,smd",1,2,150n,5%,10V,"0603ZC154"
capacitor,capacitor_10n_25V_chip_1210,C,chip_capacitor_1210,Capacitor 10nF 25V,"capacitor,smd",1,2,10n,5%,25V,"12103C103"
capacitor,capacitor_100n_200V_chip_1825,C,chip_capacitor_1825,Capacitor 100nF 200V,"capacitor,smd",1,2,100n,5%,200V,"18252C104"
capacitor,capacitor_680p_25V_chip_0402,C,chip_capacitor_0402,Capacitor 680pF 25V,"capacitor,smd",1,2,680p,5%,25V,"04023C681"
capacitor,capacitor_330n_200V_chip_2225,C,chip_capacitor_2225,Capacitor 330nF 200V,"capacitor,smd",1,2,330n,5%,200V,"22252C334"
capacitor,capacitor_2n2_50V_chip_0603,C,chip_capacitor_0603,Capacitor 2n2F 50V,"capacitor,smd",1,2,2n2,5%,50V,"06035C222"
capacitor,capacitor_470n_100V_chip_1206,C,chip_capacitor_1206,Capacitor 470nF 100V,"capacitor,smd",1,2,470n,5%,100V,"12061C474"
capacitor,capacitor_150n_50V_chip_2220,C,chip_capacitor_2220,Capacitor 150nF 50V,"capacitor,smd",1,2,150n,5%,50V,"22205C154"
capacitor,capacitor_330n_50V_chip_1825,C,chip_capacitor_1825,Capacitor 330nF 50V,"capacitor,smd",1,2,330n,5%,50V,"18255C334"
capacitor,capacitor_33n_50V_chip_1210,C,chip_capacitor_1210,Capacitor 33nF 50V,"capacitor,smd",1,2,33n,5%,50V,"12105C333"
capacitor,capacitor_1u5_16V_chip_1210,C,chip_capacitor_1210,Capacitor 1u5F 16V,"capacitor,smd",1,2,1u5,5%,16V,"1210YC155"
capacitor,capacitor_33n_10V_chip_0805,C,chip_capacitor_0805,Capacitor 33nF 10V,"capacitor,smd",1,2,33n,5%,10V,"0805ZC333"
capacitor,capacitor_33n_200V_chip_1825,C,chip_capacitor_1825,Capacitor 33nF 200V,"capacitor,smd",1,2,33n,5%,200V,"18252C333"
capacitor,capacitor_470n_50V_chip_0805,C,chip_capacitor_0805,Capacitor 470nF 50V,"capacitor,smd",1,2,470n,5%,50V,"08055C474"
capacitor,capacitor_2u2_10V_chip_0805,C,chip_capacitor_0805,Capacitor 2u2F 10V,"capacitor,smd",1,2,2u2,5%,10V,"0805ZC225"
capacitor,capacitor_10u_16V_chip_1812,C,chip_capacitor_1812,Capacitor 10uF 16V,"capacitor,smd",1,2,10u,5%,16V,"1812YC106"
capacitor,capacitor_4u7_50V_chip_1210,C,chip_capacitor_1210,Capacitor 4u7F 50V,"capacitor,smd",1,2,4u7,5%,50V,"12105C475"
capacitor,capacitor_330p_25V_chip_0201,C,chip_capacitor_0201,Capacitor 330pF 25V,"capacitor,smd",1,2,330p,5%,25V,"02013C331"
capacitor,capacitor_68n_25V_chip_1812,C,chip_capacitor_1812,Capacitor 68nF 25V,"capacitor,smd",1,2,68n,5%,25V,"18123C683"
capacitor,capacitor_1u_10V_chip_1210,C,chip_capacitor_1210,Capacitor 1uF 10V,"capacitor,smd",1,2,1u,5%,10V,"1210ZC1004"
capacitor,capacitor_680p_16V_chip_0402,C,chip_capacitor_0402,Capacitor 680pF 16V,"capacitor,smd",1,2,680p,5%,16V,"0402YC681"
capacitor,capacitor_330n_50V_chip_2220,C,chip_capacitor_2220,Capacitor 330nF 50V,"capacitor,smd",1,2,330n,5%,50V,"22205C334"
capacitor,capacitor_3u3_50V_chip_1210,C,chip_capacitor_1210,Capacitor 3u3F 50V,"capacitor,smd",1,2,3u3,5%,50V,"12105C335"
capacitor,capacitor_1u5_100V_chip_2225,C,chip_capacitor_2225,Capacitor 1u5F 100V,"capacitor,smd",1,2,1u5,5%,100V,"22251C155"
capacitor,capacitor_1n_10V_chip_0402,C,chip_capacitor_0402,Capacitor 1nF 10V,"capacitor,smd",1,2,1n,5%,10V,"0402ZC1001"
capacitor,capacitor_1u5_100V_chip_2220,C,chip_capacitor_2220,Capacitor 1u5F 100V,"capacitor,smd",1,2,1u5,5%,100V,"22201C155"
capacitor,capacitor_470p_16V_chip_0805,C,chip_capacitor_0805,Capacitor 470pF 16V,"capacitor,smd",1,2,470p,5%,16V,"0805YC471"
capacitor,capacitor_150n_50V_chip_2225,C,chip_capacitor_2225,Capacitor 150nF 50V,"capacitor,smd",1,2,150n,5%,50V,"22255C154"
capacitor,capacitor_470p_100V_chip_0603,C,chip_capacitor_0603,Capacitor 470pF 100V,"capacitor,smd",1,2,470p,5%,100V,"06031C471"
capacitor,capacitor_15n_25V_chip_0805,C,chip_capacitor_0805,Capacitor 15nF 25V,"capacitor,smd",1,2,15n,5%,25V,"08053C153"
capacitor,capacitor_2n2_16V_chip_0201,C,chip_capacitor_0201,Capacitor 2n2F 16V,"capacitor,smd",1,2,2n2,5%,16V,"0201YC222"
capacitor,capacitor_6n8_200V_chip_1210,C,chip_capacitor_1210,Capacitor 6n8F 200V,"capacitor,smd",1,2,6n8,5%,200V,"12102C682"
capacitor,capacitor_680n_6.3V_chip_0603,C,chip_capacitor_0603,Capacitor 680nF 6.3V,"capacitor,smd",1,2,680n,5%,6.3V,"06036C684"
capacitor,capacitor_1n5_500V_chip_1210,C,chip_capacitor_1210,Capacitor 1n5F 500V,"capacitor,smd",1,2,1n5,5%,500V,"12107C152"
capacitor,capacitor_33n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 33nF 100V,"capacitor,smd",1,2,33n,5%,100V,"22251C333"
capacitor,capacitor_33n_100V_chip_2220,C,chip_capacitor_2220,Capacitor 33nF 100V,"capacitor,smd",1,2,33n,5%,100V,"22201C333"
capacitor,capacitor_100n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 100nF 25V,"capacitor,smd",1,2,100n,5%,25V,"06033C104"
capacitor,capacitor_4n7_16V_chip_0805,C,chip_capacitor_0805,Capacitor 4n7F 16V,"capacitor,smd",1,2,4n7,5%,16V,"0805YC472"
capacitor,capacitor_2u2_16V_chip_1210,C,chip_capacitor_1210,Capacitor 2u2F 16V,"capacitor,smd",1,2,2u2,5%,16V,"1210YC225"
capacitor,capacitor_330p_16V_chip_0101,C,chip_capacitor_0101,Capacitor 330pF 16V,"capacitor,smd",1,2,330p,5%,16V,"0101YC331"
capacitor,capacitor_47n_25V_chip_0805,C,chip_capacitor_0805,Capacitor 47nF 25V,"capacitor,smd",1,2,47n,5%,25V,"08053C473"
capacitor,capacitor_2u2_50V_chip_1206,C,chip_capacitor_1206,Capacitor 2u2F 50V,"capacitor,smd",1,2,2u2,5%,50V,"12065C225"
capacitor,capacitor_470n_25V_chip_1210,C,chip_capacitor_1210,Capacitor 470nF 25V,"capacitor,smd",1,2,470n,5%,25V,"12103C474"
capacitor,capacitor_10n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 10nF 100V,"capacitor,smd",1,2,10n,5%,100V,"22251C103"
capacitor,capacitor_68n_50V_chip_1206,C,chip_capacitor_1206,Capacitor 68nF 50V,"capacitor,smd",1,2,68n,5%,50V,"12065C683"
capacitor,capacitor_1n_50V_chip_0402,C,chip_capacitor_0402,Capacitor 1nF 50V,"capacitor,smd",1,2,1n,5%,50V,"04025C1001"
capacitor,capacitor_150n_100V_chip_2220,C,chip_capacitor_2220,Capacitor 150nF 100V,"capacitor,smd",1,2,150n,5%,100V,"22201C154"
capacitor,capacitor_100n_50V_chip_1812,C,chip_capacitor_1812,Capacitor 100nF 50V,"capacitor,smd",1,2,100n,5%,50V,"18125C104"
capacitor,capacitor_22n_10V_chip_0805,C,chip_capacitor_0805,Capacitor 22nF 10V,"capacitor,smd",1,2,22n,5%,10V,"0805ZC223"
capacitor,capacitor_6n8_50V_chip_0402,C,chip_capacitor_0402,Capacitor 6n8F 50V,"capacitor,smd",1,2,6n8,5%,50V,"04025C682"
capacitor,capacitor_47n_50V_chip_1206,C,chip_capacitor_1206,Capacitor 47nF 50V,"capacitor,smd",1,2,47n,5%,50V,"12065C473"
capacitor,capacitor_1n_16V_chip_0805,C,chip_capacitor_0805,Capacitor 1nF 16V,"capacitor,smd",1,2,1n,5%,16V,"0805YC1001"
capacitor,capacitor_15n_200V_chip_2220,C,chip_capacitor_2220,Capacitor 15nF 200V,"capacitor,smd",1,2,15n,5%,200V,"22202C153"
capacitor,capacitor_220n_50V_chip_0603,C,chip_capacitor_0603,Capacitor 220nF 50V,"capacitor,smd",1,2,220n,5%,50V,"06035C224"
capacitor,capacitor_15n_200V_chip_2225,C,chip_capacitor_2225,Capacitor 15nF 200V,"capacitor,smd",1,2,15n,5%,200V,"22252C153"
capacitor,capacitor_100p_16V_chip_0201,C,chip_capacitor_0201,Capacitor 100pF 16V,"capacitor,smd",1,2,100p,5%,16V,"0201YC101"
capacitor,capacitor_680n_16V_chip_0805,C,chip_capacitor_0805,Capacitor 680nF 16V,"capacitor,smd",1,2,680n,5%,16V,"0805YC684"
capacitor,capacitor_680n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 680nF 100V,"capacitor,smd",1,2,680n,5%,100V,"22251C684"
capacitor,capacitor_10n_100V_chip_1812,C,chip_capacitor_1812,Capacitor 10nF 100V,"capacitor,smd",1,2,10n,5%,100V,"18121C103"
capacitor,capacitor_4u7_25V_chip_1206,C,chip_capacitor_1206,Capacitor 4u7F 25V,"capacitor,smd",1,2,4u7,5%,25V,"12063C475"
capacitor,capacitor_4n7_10V_chip_0805,C,chip_capacitor_0805,Capacitor 4n7F 10V,"capacitor,smd",1,2,4n7,5%,10V,"0805ZC472"
capacitor,capacitor_150n_200V_chip_1210,C,chip_capacitor_1210,Capacitor 150nF 200V,"capacitor,smd",1,2,150n,5%,200V,"12102C154"
capacitor,capacitor_22n_50V_chip_0603,C,chip_capacitor_0603,Capacitor 22nF 50V,"capacitor,smd",1,2,22n,5%,50V,"06035C223"
capacitor,capacitor_470n_50V_chip_0603,C,chip_capacitor_0603,Capacitor 470nF 50V,"capacitor,smd",1,2,470n,5%,50V,"06035C474"
capacitor,capacitor_22n_16V_chip_1210,C,chip_capacitor_1210,Capacitor 22nF 16V,"capacitor,smd",1,2,22n,5%,16V,"1210YC223"
capacitor,capacitor_470n_10V_chip_0603,C,chip_capacitor_0603,Capacitor 470nF 10V,"capacitor,smd",1,2,470n,5%,10V,"0603ZC474"
capacitor,capacitor_330n_25V_chip_0805,C,chip_capacitor_0805,Capacitor 330nF 25V,"capacitor,smd",1,2,330n,5%,25V,"08053C334"
capacitor,capacitor_150n_50V_chip_1825,C,chip_capacitor_1825,Capacitor 150nF 50V,"capacitor,smd",1,2,150n,5%,50V,"18255C154"
capacitor,capacitor_15n_10V_chip_1206,C,chip_capacitor_1206,Capacitor 15nF 10V,"capacitor,smd",1,2,15n,5%,10V,"1206ZC153"
capacitor,capacitor_150n_100V_chip_1206,C,chip_capacitor_1206,Capacitor 150nF 100V,"capacitor,smd",1,2,150n,5%,100V,"12061C154"
capacitor,capacitor_220n_500V_chip_1812,C,chip_capacitor_1812,Capacitor 220nF 500V,"capacitor,smd",1,2,220n,5%,500V,"18127C224"
capacitor,capacitor_330p_16V_chip_0201,C,chip_capacitor_0201,Capacitor 330pF 16V,"capacitor,smd",1,2,330p,5%,16V,"0201YC331"
capacitor,capacitor_15n_500V_chip_1210,C,chip_capacitor_1210,Capacitor 15nF 500V,"capacitor,smd",1,2,15n,5%,500V,"12107C153"
capacitor,capacitor_47n_50V_chip_0402,C,chip_capacitor_0402,Capacitor 47nF 50V,"capacitor,smd",1,2,47n,5%,50V,"04025C473"
capacitor,capacitor_2n2_16V_chip_1210,C,chip_capacitor_1210,Capacitor 2n2F 16V,"capacitor,smd",1,2,2n2,5%,16V,"1210YC222"
capacitor,capacitor_15n_16V_chip_1206,C,chip_capacitor_1206,Capacitor 15nF 16V,"capacitor,smd",1,2,15n,5%,16V,"1206YC153"
capacitor,capacitor_47n_10V_chip_0805,C,chip_capacitor_0805,Capacitor 47nF 10V,"capacitor,smd",1,2,47n,5%,10V,"0805ZC473"
capacitor,capacitor_330p_16V_chip_0805,C,chip_capacitor_0805,Capacitor 330pF 16V,"capacitor,smd",1,2,330p,5%,16V,"0805YC331"
capacitor,capacitor_4n7_100V_chip_0603,C,chip_capacitor_0603,Capacitor 4n7F 100V,"capacitor,smd",1,2,4n7,5%,100V,"06031C472"
capacitor,capacitor_68n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 68nF 25V,"capacitor,smd",1,2,68n,5%,25V,"06033C683"
capacitor,capacitor_220n_10V_chip_1206,C,chip_capacitor_1206,Capacitor 220nF 10V,"capacitor,smd",1,2,220n,5%,10V,"1206ZC224"
capacitor,capacitor_47n_100V_chip_2220,C,chip_capacitor_2220,Capacitor 47nF 100V,"capacitor,smd",1,2,47n,5%,100V,"22201C473"
capacitor,capacitor_47n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 47nF 100V,"capacitor,smd",1,2,47n,5%,100V,"22251C473"
capacitor,capacitor_15n_100V_chip_0805,C,chip_capacitor_0805,Capacitor 15nF 100V,"capacitor,smd",1,2,15n,5%,100V,"08051C153"
capacitor,capacitor_10u_16V_chip_1206,C,chip_capacitor_1206,Capacitor 10uF 16V,"capacitor,smd",1,2,10u,5%,16V,"1206YC106"
capacitor,capacitor_100n_10V_chip_1206,C,chip_capacitor_1206,Capacitor 100nF 10V,"capacitor,smd",1,2,100n,5%,10V,"1206ZC104"
capacitor,capacitor_3n3_50V_chip_0805,C,chip_capacitor_0805,Capacitor 3n3F 50V,"capacitor,smd",1,2,3n3,5%,50V,"08055C332"
capacitor,capacitor_3n3_200V_chip_1210,C,chip_capacitor_1210,Capacitor 3n3F 200V,"capacitor,smd",1,2,3n3,5%,200V,"12102C332"
capacitor,capacitor_4n7_50V_chip_1210,C,chip_capacitor_1210,Capacitor 4n7F 50V,"capacitor,smd",1,2,4n7,5%,50V,"12105C472"
capacitor,capacitor_15n_50V_chip_0603,C,chip_capacitor_0603,Capacitor 15nF 50V,"capacitor,smd",1,2,15n,5%,50V,"06035C153"
capacitor,capacitor_1n5_16V_chip_0201,C,chip_capacitor_0201,Capacitor 1n5F 16V,"capacitor,smd",1,2,1n5,5%,16V,"0201YC152"
capacitor,capacitor_2n2_16V_chip_0402,C,chip_capacitor_0402,Capacitor 2n2F 16V,"capacitor,smd",1,2,2n2,5%,16V,"0402YC222"
capacitor,capacitor_1u5_25V_chip_1210,C,chip_capacitor_1210,Capacitor 1u5F 25V,"capacitor,smd",1,2,1u5,5%,25V,"12103C155"
capacitor,capacitor_33n_50V_chip_1812,C,chip_capacitor_1812,Capacitor 33nF 50V,"capacitor,smd",1,2,33n,5%,50V,"18125C333"
capacitor,capacitor_330p_50V_chip_0402,C,chip_capacitor_0402,Capacitor 330pF 50V,"capacitor,smd",1,2,330p,5%,50V,"04025C331"
capacitor,capacitor_150n_200V_chip_2225,C,chip_capacitor_2225,Capacitor 150nF 200V,"capacitor,smd",1,2,150n,5%,200V,"22252C154"
capacitor,capacitor_330p_25V_chip_0402,C,chip_capacitor_0402,Capacitor 330pF 25V,"capacitor,smd",1,2,330p,5%,25V,"04023C331"
capacitor,capacitor_68n_200V_chip_2220,C,chip_capacitor_2220,Capacitor 68nF 200V,"capacitor,smd",1,2,68n,5%,200V,"22202C683"
capacitor,capacitor_4u7_10V_chip_1206,C,chip_capacitor_1206,Capacitor 4u7F 10V,"capacitor,smd",1,2,4u7,5%,10V,"1206ZC475"
capacitor,capacitor_10u_16V_chip_1210,C,chip_capacitor_1210,Capacitor 10uF 16V,"capacitor,smd",1,2,10u,5%,16V,"1210YC106"
capacitor,capacitor_150n_200V_chip_2220,C,chip_capacitor_2220,Capacitor 150nF 200V,"capacitor,smd",1,2,150n,5%,200V,"22202C154"
capacitor,capacitor_100n_50V_chip_1210,C,chip_capacitor_1210,Capacitor 100nF 50V,"capacitor,smd",1,2,100n,5%,50V,"12105C104"
capacitor,capacitor_68n_100V_chip_1812,C,chip_capacitor_1812,Capacitor 68nF 100V,"capacitor,smd",1,2,68n,5%,100V,"18121C683"
capacitor,capacitor_4n7_50V_chip_0603,C,chip_capacitor_0603,Capacitor 4n7F 50V,"capacitor,smd",1,2,4n7,5%,50V,"06035C472"
capacitor,capacitor_2u2_25V_chip_1206,C,chip_capacitor_1206,Capacitor 2u2F 25V,"capacitor,smd",1,2,2u2,5%,25V,"12063C225"
capacitor,capacitor_330n_100V_chip_1812,C,chip_capacitor_1812,Capacitor 330nF 100V,"capacitor,smd",1,2,330n,5%,100V,"18121C334"
capacitor,capacitor_33n_100V_chip_1210,C,chip_capacitor_1210,Capacitor 33nF 100V,"capacitor,smd",1,2,33n,5%,100V,"12101C333"
capacitor,capacitor_22u_25V_chip_2220,C,chip_capacitor_2220,Capacitor 22uF 25V,"capacitor,smd",1,2,22u,5%,25V,"22203C226"
capacitor,capacitor_220n_25V_chip_1206,C,chip_capacitor_1206,Capacitor 220nF 25V,"capacitor,smd",1,2,220n,5%,25V,"12063C224"
capacitor,capacitor_4n7_25V_chip_0402,C,chip_capacitor_0402,Capacitor 4n7F 25V,"capacitor,smd",1,2,4n7,5%,25V,"04023C472"
capacitor,capacitor_6n8_50V_chip_1206,C,chip_capacitor_1206,Capacitor 6n8F 50V,"capacitor,smd",1,2,6n8,5%,50V,"12065C682"
capacitor,capacitor_100n_200V_chip_1210,C,chip_capacitor_1210,Capacitor 100nF 200V,"capacitor,smd",1,2,100n,5%,200V,"12102C104"
capacitor,capacitor_3u3_16V_chip_1210,C,chip_capacitor_1210,Capacitor 3u3F 16V,"capacitor,smd",1,2,3u3,5%,16V,"1210YC335"
capacitor,capacitor_6n8_25V_chip_0805,C,chip_capacitor_0805,Capacitor 6n8F 25V,"capacitor,smd",1,2,6n8,5%,25V,"08053C682"
capacitor,capacitor_6n8_10V_chip_1210,C,chip_capacitor_1210,Capacitor 6n8F 10V,"capacitor,smd",1,2,6n8,5%,10V,"1210ZC682"
capacitor,capacitor_470n_50V_chip_1825,C,chip_capacitor_1825,Capacitor 470nF 50V,"capacitor,smd",1,2,470n,5%,50V,"18255C474"
capacitor,capacitor_680p_500V_chip_1206,C,chip_capacitor_1206,Capacitor 680pF 500V,"capacitor,smd",1,2,680p,5%,500V,"12067C681"
capacitor,capacitor_10n_50V_chip_1206,C,chip_capacitor_1206,Capacitor 10nF 50V,"capacitor,smd",1,2,10n,5%,50V,"12065C103"
capacitor,capacitor_330n_100V_chip_2225,C,chip_capacitor_2225,Capacitor 330nF 100V,"capacitor,smd",1,2,330n,5%,100V,"22251C334"
capacitor,capacitor_68n_10V_chip_1206,C,chip_capacitor_1206,Capacitor 68nF 10V,"capacitor,smd",1,2,68n,5%,10V,"1206ZC683"
capacitor,capacitor_22n_10V_chip_0402,C,chip_capacitor_0402,Capacitor 22nF 10V,"capacitor,smd",1,2,22n,5%,10V,"0402ZC223"
capacitor,capacitor_150n_16V_chip_1210,C,chip_capacitor_1210,Capacitor 150nF 16V,"capacitor,smd",1,2,150n,5%,16V,"1210YC154"
capacitor,capacitor_1n5_25V_chip_0805,C,chip_capacitor_0805,Capacitor 1n5F 25V,"capacitor,smd",1,2,1n5,5%,25V,"08053C152"
capacitor,capacitor_150p_100V_chip_0603,C,chip_capacitor_0603,Capacitor 150pF 100V,"capacitor,smd",1,2,150p,5%,100V,"06031C151"
capacitor,capacitor_15n_200V_chip_1206,C,chip_capacitor_1206,Capacitor 15nF 200V,"capacitor,smd",1,2,15n,5%,200V,"12062C153"
capacitor,capacitor_2n2_500V_chip_1210,C,chip_capacitor_1210,Capacitor 2n2F 500V,"capacitor,smd",1,2,2n2,5%,500V,"12107C222"
capacitor,capacitor_15n_500V_chip_2220,C,chip_capacitor_2220,Capacitor 15nF 500V,"capacitor,smd",1,2,15n,5%,500V,"22207C153"
capacitor,capacitor_3n3_16V_chip_0805,C,chip_capacitor_0805,Capacitor 3n3F 16V,"capacitor,smd",1,2,3n3,5%,16V,"0805YC332"
capacitor,capacitor_3u3_25V_chip_1812,C,chip_capacitor_1812,Capacitor 3u3F 25V,"capacitor,smd",1,2,3u3,5%,25V,"18123C335"
capacitor,capacitor_150n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 150nF 25V,"capacitor,smd",1,2,150n,5%,25V,"06033C154"
capacitor,capacitor_330n_500V_chip_2220,C,chip_capacitor_2220,Capacitor 330nF 500V,"capacitor,smd",1,2,330n,5%,500V,"22207C334"
capacitor,capacitor_33n_200V_chip_1812,C,chip_capacitor_1812,Capacitor 33nF 200V,"capacitor,smd",1,2,33n,5%,200V,"18122C333"
capacitor,capacitor_1n5_100V_chip_1210,C,chip_capacitor_1210,Capacitor 1n5F 100V,"capacitor,smd",1,2,1n5,5%,100V,"12101C152"
capacitor,capacitor_150n_25V_chip_1206,C,chip_capacitor_1206,Capacitor 150nF 25V,"capacitor,smd",1,2,150n,5%,25V,"12063C154"
capacitor,capacitor_68n_500V_chip_1812,C,chip_capacitor_1812,Capacitor 68nF 500V,"capacitor,smd",1,2,68n,5%,500V,"18127C683"
capacitor,capacitor_3n3_100V_chip_1206,C,chip_capacitor_1206,Capacitor 3n3F 100V,"capacitor,smd",1,2,3n3,5%,100V,"12061C332"
