symbol,name,reference,footprint,description,keywords,1,2,value,tolerance,voltage,alias
capacitor,capacitor_2u2_6.3V_chip_0603,C,chip_capacitor_0603,Capacitor 2u2 5% 6.3V,"capacitor,smd",1,2,2u2,5%,6.3V,"6036A225"
capacitor,capacitor_6p4_16V_chip_01005,C,chip_capacitor_01005,Capacitor 6p4 5% 16V,"capacitor,smd",1,2,6p4,5%,16V,"GRM0225C1C6R4,GRM0222C1C6R4"
capacitor,capacitor_1n5_100V_chip_0603,C,chip_capacitor_0603,Capacitor 1n5 5% 100V,"capacitor,smd",1,2,1n5,5%,100V,"GRM1895C2A152,GRM1892C2A152,6031A152"
capacitor,capacitor_8p1_100V_chip_0603,C,chip_capacitor_0603,Capacitor 8p1 5% 100V,"capacitor,smd",1,2,8p1,5%,100V,"GRM1895C2A8R1,GRM1892C2A8R1"
capacitor,capacitor_3p6_16V_chip_01005,C,chip_capacitor_01005,Capacitor 3p6 5% 16V,"capacitor,smd",1,2,3p6,5%,16V,"GRM0225C1C3R6,GRM0223C1C3R6,GRM0222C1C3R6"
capacitor,capacitor_6p_50V_chip_0603,C,chip_capacitor_0603,Capacitor 6p 5% 50V,"capacitor,smd",1,2,6p,5%,50V,"GRM1895C1H6R0,GRM1892C1H6R0"
capacitor,capacitor_220p_100V_chip_0805,C,chip_capacitor_0805,Capacitor 220p 5% 100V,"capacitor,smd",1,2,220p,5%,100V,"GRM2175C2A221,GRM2172C2A221"
capacitor,capacitor_100n_100V_chip_1210,C,chip_capacitor_1210,Capacitor 100n 5% 100V,"capacitor,smd",1,2,100n,5%,100V,"12101A104"
capacitor,capacitor_6p3_100V_chip_0402,C,chip_capacitor_0402,Capacitor 6p3 5% 100V,"capacitor,smd",1,2,6p3,5%,100V,"GRM1555C2A6R3,GRM1552C2A6R3"
capacitor,capacitor_680p_630V_chip_1206,C,chip_capacitor_1206,Capacitor 680p 5% 630V,"capacitor,smd",1,2,680p,5%,630V,"GRM31A7U2J681,GRM31B5C2J681"
capacitor,capacitor_3p4_100V_chip_0603,C,chip_capacitor_0603,Capacitor 3p4 5% 100V,"capacitor,smd",1,2,3p4,5%,100V,"GRM1895C2A3R4,GRM1892C2A3R4"
capacitor,capacitor_6p_250V_chip_1210,C,chip_capacitor_1210,Capacitor 6p 5% 250V,"capacitor,smd",1,2,6p,5%,250V,"GRM32D5C2E6R0"
capacitor,capacitor_5p1_16V_chip_01005,C,chip_capacitor_01005,Capacitor 5p1 5% 16V,"capacitor,smd",1,2,5p1,5%,16V,"GRM0225C1C5R1,GRM0222C1C5R1"
